displacement_ccm,power_hp,torque_nm,top_speed_kmh,dry_weight_kg,fuel_capacity_l,seat_height_mm,wheelbase_mm,power_weight_ratio,power_rpm,torque_rpm,bore_mm,stroke_mm,compression_ratio,rating,year,category,cooling,transmission,fuel_system,brand
49.0000,,5.1000,,92.0000,5.1000,,1284.0000,0.0670,,6500.0000,40.0000,42.0000,6.8000,3.4000,,Scooter,Air,Belt,Carburettor,
149.1000,,,,103.9000,6.4300,762.0000,1372.0000,,,,62.0000,49.5000,9.1000,3.6000,,Scooter,,Belt,,
,,,,103.0000,6.0000,795.0000,1340.0000,0.0359,,,39.0000,41.8000,10.7000,3.5000,,,,,Carburettor,Piaggio
124.0000,,9.4000,,134.0000,6.5000,774.0000,1480.0000,0.0850,,8500.0000,53.7000,54.8000,11.0000,,,Scooter,Liquid,,Carburettor,
50.0000,,,,65.0000,,,,,,,,,,,2006.0000,Scooter,Air,Chain,,
,,3.4000,,89.0000,6.8000,,1260.0000,0.0436,,5000.0000,41.0000,37.4000,8.1000,3.1000,,,Liquid,Belt,Carburettor,Suzuki
,,125.0000,245.0000,268.0000,25.0000,805.0000,1550.0000,0.5279,,,79.0000,66.2000,10.8000,3.2000,,,Liquid,Shaft,Injection,Yamaha
1851.9000,,,,319.8000,17.0300,734.0000,1715.0000,,,,100.0000,118.0000,9.5000,3.7000,2006.0000,Custom / cruiser,Air,Belt,Injection,
,,14.5000,101.4000,135.2000,7.9400,826.0000,1346.0000,0.1088,,6500.0000,,,,2.9000,,,Air,Chain,Carburettor,
249.0000,18.8000,18.8000,,118.0000,6.0000,790.0000,1330.0000,0.1591,7500.0000,5950.0000,74.0000,58.0000,9.5000,3.3000,2006.0000,Super motard,Air,Chain,Injection,Yamaha
110.0000,,,85.0000,,,,,,,,,,,3.9000,,Enduro / offroad,Air,Chain,Carburettor,
,,,,343.8000,17.0300,734.0000,1715.0000,,,,100.0000,118.0000,9.5000,3.1000,,,Air,Belt,Injection,
124.0000,,,,127.9000,12.8600,681.0000,1471.0000,,,,55.0000,52.4000,9.6000,3.8000,2005.0000,Allround,Air,Chain,Carburettor,
125.0000,14.8000,,,98.0000,9.0000,910.0000,1410.0000,0.1505,,,,,,3.7000,2005.0000,Trial,Air,Chain,Carburettor,AJP
,,,,66.0000,,864.0000,1255.0000,,,,47.5000,47.8000,8.2000,3.6000,,,Liquid,Chain,,
,,,,319.8000,17.0300,734.0000,1715.0000,,,,100.0000,118.0000,9.5000,3.3000,,,Air,Belt,Injection,Yamaha
,,,,81.0000,6.4300,805.0000,1270.0000,,,,57.0000,48.8000,9.5000,3.2000,,,,Chain,Carburettor,
,,,,106.0000,9.8400,925.0000,1435.0000,,,,78.0000,61.2000,11.0000,3.7000,,,Liquid,Chain,Carburettor,
,,,,323.9000,18.1600,709.0000,1717.0000,,,,101.0000,112.0000,9.0000,3.9000,,,Liquid,Shaft,Injection,
199.9000,,11.0000,95.0000,,,,1300.0000,,,7500.0000,,,9.0000,,,Sport,,Chain,,
1449.0000,,109.0000,,332.0000,18.9000,663.0000,1592.0000,,,3400.0000,95.3000,101.6000,8.8000,3.9000,2005.0000,Touring,Air,Belt,Injection,
49.0000,,3.6000,,75.0000,5.3000,768.0000,1172.0000,0.0428,,6000.0000,40.0000,39.2000,7.2000,3.5000,,Scooter,Air,Chain,,Yamaha
,,,,96.6000,7.5700,942.0000,1481.0000,,,,66.4000,72.0000,8.5000,3.8000,,,Liquid,Chain,Carburettor,
,,15.7000,,170.1000,12.9800,,,0.1415,,6000.0000,53.2000,67.6000,,2.6000,,,Air,Chain,Carburettor,
156.8000,,,,98.0000,8.3200,826.0000,1326.0000,,,,63.5000,49.5000,9.0000,3.8000,2005.0000,Enduro / offroad,Air,Chain,,
,,14.8000,105.0000,,12.0000,860.0000,1375.0000,,,6000.0000,63.5000,62.2000,9.0000,3.1000,,,Oil & air,,,Hartford
649.0000,,,,215.0000,15.8900,696.0000,1610.0000,,,,81.0000,63.0000,9.0000,3.5000,,Custom / cruiser,Air,Shaft,Carburettor,
,,,,323.0000,20.0600,709.0000,1689.0000,,,,97.0000,113.0000,8.3000,3.6000,,,Air,Belt,Carburettor,
,,22.0000,122.0000,,9.2000,755.0000,,,,6500.0000,72.0000,60.0000,,3.8000,,,Liquid,Belt,Injection,Vespa
124.8000,,9.6000,,114.0000,7.1000,770.0000,1290.0000,0.0964,,7500.0000,52.4000,57.9000,12.0000,3.5000,,Scooter,Air,Belt,Carburettor,Yamaha
,,84.0000,,186.0000,15.5000,780.0000,1420.0000,0.6237,,8500.0000,90.0000,58.8000,12.3000,3.5000,,,Liquid,Chain,Injection,
625.0000,53.6000,55.0000,,158.0000,25.5000,945.0000,1510.0000,0.3395,7000.0000,5500.0000,101.0000,78.0000,11.7000,3.8000,2005.0000,Enduro / offroad,Liquid,Chain,Carburettor,KTM
,,,,298.0000,17.0300,671.0000,1669.0000,,,,101.0000,102.0000,9.8000,3.8000,,,Air,Belt,Injection,
,,,,150.0000,16.0000,,1365.0000,,,,,,10.0000,3.3000,,,,,,
,,,,38.1000,2.0000,480.0000,861.0000,,,,,37.9000,5.9000,3.6000,,,,Chain,Carburettor,
,,,,99.8000,8.5000,925.0000,1471.0000,,,,64.0000,60.0000,11.0000,3.7000,,,Liquid,Chain,Carburettor,KTM
,,111.0000,,186.0000,15.5000,780.0000,1420.0000,0.7527,,8000.0000,100.0000,63.5000,11.4000,3.7000,,,Liquid,Chain,Injection,
,,58.0000,200.0000,191.0000,19.0000,785.0000,1480.0000,0.4002,,8000.0000,65.0000,45.2000,11.6000,3.9000,,,Liquid,Chain,Carburettor,
,,,,171.0000,18.1600,820.0000,1400.0000,,,,66.0000,43.8000,12.8000,3.8000,,,Liquid,Chain,Carburettor,
,,,,343.8000,17.0300,734.0000,1715.0000,,,,100.0000,118.0000,9.5000,3.9000,,,Air,Belt,Injection,
49.0000,,,,102.0000,,,1311.0000,,,,,,11.5000,3.9000,2005.0000,Sport,Liquid,,Carburettor,Derbi
49.0000,,,,38.8000,1.8000,650.0000,1030.0000,,,,39.5000,40.0000,,3.7000,,"Minibike, cross",Liquid,Chain,Carburettor,
1638.8000,,,,289.8000,17.0300,673.0000,1666.0000,,,,101.0000,102.0000,9.8000,4.0000,2006.0000,Custom / cruiser,Air,Belt,Injection,
49.0000,3.6000,4.0000,,77.0000,6.5000,803.0000,1206.0000,0.0470,6800.0000,5000.0000,40.0000,39.2000,11.2000,3.2000,2006.0000,Scooter,Air,Chain,,
,,,,,9.3000,678.0000,1340.0000,,,,71.0000,66.8000,10.0000,3.6000,,,Liquid,Chain,Carburettor,Aprilia
249.0000,,,,103.4000,8.3200,963.0000,1488.0000,,,,78.0000,52.2000,12.5000,3.9000,,Enduro / offroad,Liquid,Chain,Carburettor,Honda
498.0000,,,,199.1000,15.1400,714.0000,1595.0000,,,,74.0000,58.0000,10.2000,3.8000,2005.0000,Custom / cruiser,Liquid,Chain,Carburettor,
,,,,103.0000,9.5000,,1480.0000,0.4854,,,67.5000,69.8000,,3.4000,,,Liquid,Chain,Carburettor,
,,57.0000,,168.0000,14.0000,770.0000,1440.0000,0.4966,,6750.0000,80.0000,61.5000,10.5000,3.7000,,,,Chain,Injection,
599.0000,,,,163.7000,18.1600,820.0000,1384.0000,,,,67.0000,42.5000,12.0000,3.8000,2005.0000,Sport,Liquid,Chain,Injection,
249.6000,,,,113.7000,8.0000,925.0000,1481.0000,,,,75.0000,56.6000,12.0000,3.3000,,Cross / motocross,Liquid,Chain,Carburettor,KTM
745.0000,,52.0000,,,,,,,,4000.0000,78.0000,78.0000,,3.2000,,Classic,Air,Shaft,,
,,5.9000,,80.0000,,,1215.0000,0.0888,,8000.0000,40.0000,37.0000,7.5000,3.6000,,,,Chain,Carburettor,
89.0000,5.5000,6.1000,,60.0000,,625.0000,1040.0000,0.0915,7000.0000,5950.0000,,,,3.3000,2006.0000,"Minibike, cross",Liquid,Chain,,Yamaha
,,42.5000,,109.5000,7.0000,855.0000,1481.0000,,,3250.0000,95.0000,72.0000,11.0000,3.7000,,,Liquid,Chain,Carburettor,
649.0000,,,,125.6000,9.8400,935.0000,1481.0000,,,,100.0000,82.6000,10.0000,3.8000,2005.0000,Enduro / offroad,Liquid,Chain,Carburettor,
,,,,152.9000,23.0800,889.0000,1496.0000,,,,100.0000,83.0000,9.5000,3.8000,,,Liquid,,Carburettor,
,,,,,12.2000,780.0000,1250.0000,,,,41.0000,37.4000,10.5000,3.8000,,,Air,Belt,Injection,Aprilia
,,,,103.0000,9.0000,,1490.0000,,,,100.0000,70.0000,11.8000,3.3000,,,Liquid,Chain,Carburettor,
,,3.8000,,37.0000,8.0000,485.0000,855.0000,0.0724,,,40.0000,39.2000,6.0000,3.2000,,,Air,Chain,Carburettor,
447.9000,,,,112.2000,13.0000,925.0000,1481.0000,,,,89.0000,72.0000,11.0000,3.3000,2005.0000,Cross / motocross,Liquid,Chain,Carburettor,KTM
,,13.0000,,122.0000,10.7000,886.0000,1269.0000,0.1209,,8000.0000,56.0000,50.7000,6.7000,3.9000,,,Liquid,Chain,Carburettor,Yamaha
1638.8000,,,,292.1000,17.0300,653.0000,1684.0000,,,,101.0000,102.0000,9.8000,3.8000,2006.0000,Custom / cruiser,Air,Belt,Injection,
992.0000,,97.0000,,179.4000,16.0000,820.0000,1395.0000,0.5225,,5750.0000,94.0000,71.5000,10.0000,3.7000,,Sport,,Chain,Injection,
,,63.1000,,187.0000,19.4000,795.0000,1440.0000,0.5163,,6400.0000,65.5000,44.5000,12.2000,3.9000,,,Liquid,Chain,Injection,
1261.0000,118.0000,117.0000,,288.9000,29.1400,790.0000,1491.0000,0.4084,8000.0000,6500.0000,78.0000,66.0000,10.8000,3.8000,2005.0000,Sport touring,Liquid,Shaft,Injection,Honda
919.0000,,,,193.7000,18.9200,800.0000,1461.0000,,,,71.0000,58.0000,10.8000,3.9000,2005.0000,Naked bike,Liquid,Chain,Injection,
,,,,101.0000,10.9700,919.0000,1435.0000,,,,66.0000,58.0000,7.9000,3.9000,,,Liquid,Chain,Carburettor,Kawasaki
,,9.9000,,84.0000,,775.0000,1250.0000,0.1149,,,54.0000,54.0000,10.0000,3.5000,,,Air,Chain,,
1832.0000,,,,,,,,,,,,,,3.8000,2005.0000,Prototype / concept model,Liquid,Chain,,
,,,,78.0000,7.5000,870.0000,1340.0000,0.1218,,,40.0000,39.7000,,1.9000,,,Liquid,Chain,Carburettor,AJP
216.0000,,,,101.0000,10.9700,919.0000,1435.0000,,,,69.0000,58.0000,7.2000,3.7000,,Enduro / offroad,Liquid,Chain,Carburettor,
953.0000,127.0000,95.6000,238.0000,198.2000,18.1600,820.0000,1420.0000,0.6407,10000.0000,8000.0000,77.2000,50.9000,11.2000,3.5000,2005.0000,Naked bike,Liquid,Chain,Carburettor,
,,,,97.7000,7.5000,925.0000,1475.0000,,,,66.4000,72.0000,,3.7000,,,Liquid,Chain,Carburettor,
,,,,37.8000,2.0000,530.0000,905.0000,,,,39.5000,40.0000,,3.6000,,,Air,Chain,Carburettor,
,,,,235.6000,14.0000,658.0000,1638.0000,,,,79.0000,76.0000,9.6000,3.8000,,,Liquid,Shaft,Carburettor,
649.0000,,50.1000,,229.0000,16.0000,710.0000,1625.0000,0.1721,,5100.0000,81.0000,63.0000,9.0000,3.7000,,Custom / cruiser,Air,Shaft,Carburettor,
49.7000,,2.6000,,113.0000,13.8000,815.0000,1341.0000,0.0154,,5500.0000,40.3000,39.0000,11.5000,3.5000,,Sport,Liquid,Chain,Carburettor,
,,,,100.6000,10.5000,925.0000,1475.0000,,,,72.0000,72.0000,11.0000,3.6000,,,Liquid,Chain,Carburettor,
,,69.0000,,255.0000,17.4000,673.0000,1520.0000,,,4200.0000,76.2000,96.8000,9.0000,3.4000,,,Air,Belt,Carburettor,Harley-Davidson
745.0000,40.0000,52.0000,,335.0000,19.0000,785.0000,,0.1194,5600.0000,4000.0000,78.0000,78.0000,8.6000,3.2000,2006.0000,Sport,Air,Shaft,Carburettor,Ural
,,,,58.1000,5.6700,663.0000,1067.0000,,,,47.0000,41.4000,9.0000,3.7000,,,Air,Chain,,
,,,,263.1000,15.1400,765.0000,1590.0000,,,,76.0000,66.0000,10.5000,3.6000,,,Liquid,Shaft,Carburettor,
,,,,219.1000,13.6200,734.0000,1580.0000,,,,84.9000,66.2000,10.3000,3.3000,,,Liquid,Shaft,Carburettor,Kawasaki
49.0000,3.0000,2.7000,30.0000,92.0000,,,1256.0000,0.0326,,,,,12.5000,3.5000,2006.0000,Scooter,Liquid,Belt,Injection,Yamaha
49.3000,,,,89.0000,12.0000,780.0000,1290.0000,,,,40.0000,39.3000,10.5000,3.8000,,Scooter,Liquid,Shaft,,
,,,,225.0000,15.1400,711.0000,1626.0000,,,,88.0000,66.2000,9.5000,3.4000,,,Liquid,Shaft,Carburettor,
510.4000,,,,114.8000,13.0000,925.0000,1481.0000,,,,95.0000,72.0000,11.0000,3.8000,,Cross / motocross,Liquid,Chain,Carburettor,
,,6.1000,,60.0000,8.0000,625.0000,1040.0000,0.0915,,,47.0000,51.8000,8.5000,3.4000,,,Liquid,Chain,Carburettor,
998.0000,172.6000,106.6000,,174.0000,18.0000,835.0000,1415.0000,0.9918,12500.0000,10900.0000,77.0000,53.6000,12.4000,3.5000,2006.0000,Sport,Liquid,Chain,Injection,Yamaha
,,,48.3000,,22.7100,,1230.0000,,,,40.0000,39.3000,,3.7000,,,Air,,,
,,69.0000,,251.0000,12.9000,693.0000,1520.0000,0.2709,,4200.0000,76.2000,96.8000,9.0000,3.5000,,,Air,Belt,Carburettor,
1832.0000,,167.0000,,359.2000,24.9800,739.0000,1692.0000,0.3285,,4000.0000,74.0000,71.0000,9.8000,3.8000,,Touring,Liquid,Shaft,Injection,
498.0000,,41.0000,180.0000,181.0000,15.0000,850.0000,1500.0000,0.2486,,7500.0000,74.0000,58.0000,9.8000,3.8000,,Enduro / offroad,Liquid,Chain,Carburettor,
998.0000,147.9000,106.0000,,198.0000,18.0000,815.0000,1460.0000,0.7470,11000.0000,10800.0000,77.0000,53.6000,11.5000,3.8000,2006.0000,Naked bike,Liquid,Chain,Injection,
,,60.0000,,152.0000,11.2000,900.0000,1460.0000,0.3529,,5000.0000,101.0000,78.0000,11.7000,3.5000,,,Liquid,Chain,Carburettor,KTM
,,,,,9.5000,800.0000,1415.0000,,,,56.4000,50.0000,12.5000,3.0000,,,Liquid,Belt,Carburettor,Aprilia
,,,,78.0000,7.5000,870.0000,1340.0000,0.1218,,,40.0000,39.7000,,3.6000,,,Liquid,Chain,Carburettor,
80.0000,,,,69.9000,5.6700,734.0000,1209.0000,,,,47.5000,45.0000,9.7000,3.9000,,Enduro / offroad,Air,Chain,,
1449.0000,,102.0000,,290.0000,17.4000,640.0000,1625.0000,,,3400.0000,95.3000,101.6000,8.8000,3.8000,2005.0000,Custom / cruiser,Air,Belt,Injection,
149.5000,11.4000,,135.0000,130.0000,,,1550.0000,0.0876,8000.0000,,,,,,2006.0000,Custom / cruiser,Air,,,
249.0000,,,,102.6000,8.5000,925.0000,1475.0000,,,,66.4000,72.0000,11.0000,3.4000,2005.0000,Cross / motocross,Liquid,Chain,Carburettor,
,,57.0000,,183.0000,15.0000,830.0000,1459.0000,0.2536,,6750.0000,80.0000,61.5000,10.5000,3.6000,,,Air,Chain,Injection,
897.0000,,88.8000,217.0000,193.0000,20.0000,825.0000,1485.0000,0.4405,,9100.0000,92.0000,67.5000,10.4000,3.6000,,Enduro / offroad,Liquid,Chain,Injection,Yamaha
49.0000,,,,38.4000,2.0000,650.0000,1030.0000,,,,39.5000,40.0000,,3.7000,2005.0000,"Minibike, cross",Air,Chain,Carburettor,KTM
,,,,102.8000,8.5000,925.0000,1475.0000,,,,72.0000,72.0000,11.0000,3.6000,,,Liquid,Chain,Carburettor,
1294.0000,,,,366.0000,22.7100,749.0000,1704.0000,,,,79.0000,66.0000,10.0000,3.6000,,Touring,Liquid,Shaft,Carburettor,Yamaha
,,9.6000,90.0000,97.0000,8.0000,,1260.0000,0.1243,,6000.0000,52.5000,57.0000,,3.3000,,,Air,,,
,,20.2000,,163.0000,10.5000,678.0000,1470.0000,0.1398,,6500.0000,71.9000,59.9000,12.5000,3.7000,,,Liquid,Belt,Injection,
,,23.7000,,134.0000,11.5000,840.0000,,0.1739,,6000.0000,,,,3.9000,,,Oil & air,,,Honda
,,,,288.9000,17.0300,701.0000,1704.0000,,,,102.0000,95.0000,9.0000,3.9000,,,Liquid,Shaft,Carburettor,
249.0000,,,,97.0000,,965.0000,1481.0000,,,,66.4000,72.0000,10.5000,3.8000,,Cross / motocross,Liquid,Chain,Carburettor,
,,,,55.6000,3.3000,750.0000,1137.0000,,,,45.0000,40.8000,,3.5000,,,Liquid,Chain,Carburettor,KTM
197.9000,12.5000,,,,9.0000,,1305.0000,,6750.0000,,72.0000,48.6000,9.5000,2.5000,2005.0000,Scooter,Air,Belt,,Derbi
996.0000,89.1000,105.0000,,201.0000,21.0000,820.0000,1430.0000,0.4433,9500.0000,7250.0000,98.0000,66.0000,11.5000,3.8000,2005.0000,Sport touring,Liquid,Chain,Injection,Ducati
1099.0000,,,,250.8000,15.8900,729.0000,1651.0000,,,,87.5000,91.4000,8.0000,3.5000,,Custom / cruiser,Liquid,Shaft,Carburettor,Honda
,,134.4000,,264.0000,25.0000,805.0000,1550.0000,0.5359,,,79.0000,66.2000,10.8000,3.6000,,,Liquid,Shaft,Injection,Yamaha
,,,,68.0000,5.0000,900.0000,1278.0000,,,,47.0000,49.0000,,3.6000,,,Liquid,Chain,Carburettor,
198.0000,19.7000,9.6000,119.0000,138.0000,10.0000,790.0000,1395.0000,0.1428,8500.0000,6000.0000,72.0000,48.6000,,3.7000,2006.0000,Scooter,Liquid,Belt,,
,,2.6000,,113.0000,13.8000,,1341.0000,0.0154,,5500.0000,40.3000,39.0000,11.5000,3.7000,,,Liquid,Chain,Carburettor,Yamaha
583.0000,,,,207.7000,10.9700,650.0000,1600.0000,,,,75.0000,66.0000,9.2000,3.6000,,Custom / cruiser,Liquid,Chain,Carburettor,
,,102.0000,,290.0000,17.4000,640.0000,1625.0000,0.2310,,3400.0000,95.3000,101.6000,8.8000,3.8000,,,Air,Belt,Injection,
248.0000,,,,137.9000,18.1600,744.0000,1400.0000,,,,62.0000,41.2000,12.4000,3.7000,2005.0000,Sport,Liquid,,Carburettor,
,,,,96.0000,8.6000,,1280.0000,,,,40.0000,39.3000,,3.3000,,,Air,,,Vespa
,,3.1000,,105.0000,13.8000,870.0000,1350.0000,0.0204,,4000.0000,40.3000,39.0000,12.0000,3.1000,,,,Chain,Carburettor,
,,88.3000,177.0000,233.0000,20.0000,812.0000,1530.0000,0.2751,,9000.0000,95.0000,75.0000,8.3000,3.6000,,,Air,Shaft,Injection,
,,,,108.0000,8.3200,866.0000,1374.0000,,,,65.5000,66.2000,9.0000,3.9000,,,Air,Chain,,
1670.0000,,,,323.0000,20.0600,709.0000,1689.0000,0.2632,,,97.0000,113.0000,8.3000,3.6000,,Custom / cruiser,Air,Belt,Carburettor,Yamaha
997.0000,,97.0000,214.0000,215.0000,25.0000,820.0000,,0.4558,,6250.0000,97.0000,67.5000,10.4000,3.9000,,Touring,Liquid,Shaft,Injection,Aprilia
,,,,176.0000,18.1600,775.0000,1435.0000,,,,74.0000,58.0000,10.8000,3.8000,,,Liquid,Chain,Carburettor,
1638.8000,,,,292.1000,17.0300,653.0000,1684.0000,,,,101.0000,102.0000,9.8000,3.8000,,Custom / cruiser,Air,Belt,Injection,
,,95.0000,,,25.0000,860.0000,1568.0000,,,6250.0000,97.0000,67.5000,10.4000,3.8000,,,Liquid,Chain,Injection,
49.2000,4.8000,5.3000,,72.0000,6.5000,787.0000,1202.0000,0.0669,6500.0000,6200.0000,40.0000,39.2000,11.2000,3.5000,2006.0000,Scooter,Air,Chain,Carburettor,Yamaha
460.0000,29.0000,40.0000,,,,678.0000,,,7250.0000,5500.0000,92.0000,69.0000,10.5000,3.7000,2005.0000,Scooter,Liquid,Chain,Injection,
249.0000,,,,92.5000,7.5700,965.0000,1478.0000,,,,78.0000,52.2000,12.5000,3.7000,2005.0000,Cross / motocross,Liquid,Chain,Carburettor,Honda
625.0000,,,,139.0000,9.2000,980.0000,1510.0000,,,,101.0000,78.0000,11.7000,3.5000,,Cross / motocross,Liquid,Chain,Carburettor,
,,,,65.0000,5.6700,841.0000,1255.0000,,,,48.5000,45.8000,10.0000,3.7000,,,Liquid,Chain,Carburettor,Kawasaki
,,3.6000,,75.0000,5.3000,768.0000,1172.0000,0.0428,,6000.0000,40.0000,39.2000,7.2000,3.4000,,,Air,Chain,,
,,,,343.8000,17.0300,734.0000,1715.0000,,,,100.0000,118.0000,9.5000,3.6000,,,Air,Belt,Injection,Yamaha
,,,,205.0000,10.9700,650.0000,1600.0000,,,,75.0000,66.0000,9.2000,3.8000,,,Liquid,Chain,Carburettor,Honda
,,,,99.0000,9.0000,850.0000,1410.0000,0.1490,,,,,,3.4000,,,Air,Chain,Carburettor,
,,,,87.5000,7.5700,947.0000,1471.0000,,,,54.0000,54.5000,8.6000,3.5000,,,Liquid,Chain,Carburettor,
499.0000,43.7000,47.6000,,205.0000,16.0000,795.0000,1575.0000,0.2132,7500.0000,4850.0000,66.0000,73.0000,11.0000,2.6000,2006.0000,Scooter,Liquid,,,Yamaha
,,,,,2.3000,800.0000,995.0000,,,,50.0000,49.0000,11.0000,3.6000,,,Air,,Carburettor,
79.0000,4.7000,6.3000,,57.0000,8.0000,635.0000,1055.0000,0.0823,5500.0000,,47.0000,45.8000,6.6000,3.5000,2006.0000,"Minibike, cross",Air,Chain,Carburettor,Yamaha
781.0000,,,,219.1000,21.9500,805.0000,1458.0000,,,,72.0000,48.0000,11.6000,3.8000,,Sport,Liquid,Chain,Injection,Honda
,,,,112.5000,13.0000,925.0000,1481.0000,,,,95.0000,72.0000,11.0000,3.8000,,,Liquid,Chain,Carburettor,
151.0000,8.5000,11.6000,98.0000,96.0000,8.6000,775.0000,1280.0000,0.0885,7750.0000,6000.0000,62.2000,48.6000,10.7000,2.9000,2006.0000,Scooter,Air,,Carburettor,
,,,,246.8000,15.8900,709.0000,1626.0000,,,,81.0000,63.0000,9.0000,3.7000,,,Air,Shaft,Carburettor,
618.0000,46.4000,57.0000,,166.0000,14.0000,770.0000,1440.0000,0.2795,9500.0000,6750.0000,80.0000,61.5000,10.5000,3.3000,2005.0000,Naked bike,Air,Chain,Injection,Ducati
,,,,340.2000,20.8100,681.0000,1735.0000,,,,103.0000,123.2000,9.5000,3.3000,,,Liquid,Shaft,Carburettor,
,,,,193.2000,15.8900,810.0000,1430.0000,,,,98.0000,66.0000,9.4000,3.7000,,,Liquid,Chain,Carburettor,Honda
1449.0000,,102.0000,,292.0000,17.8000,693.0000,1595.0000,,,3400.0000,95.3000,101.6000,8.8000,3.5000,,Custom / cruiser,Air,,Injection,
,,,,106.0000,7.0000,925.0000,1481.0000,,,,95.0000,72.0000,11.0000,3.4000,,,Liquid,Chain,Carburettor,KTM
745.0000,40.0000,52.0000,,250.0000,,670.0000,,0.1600,5600.0000,4000.0000,78.0000,78.0000,,3.0000,2006.0000,Sport,Air,Shaft,Carburettor,
124.0000,10.2000,9.6000,91.0000,110.0000,8.6000,,1280.0000,0.0926,8000.0000,6000.0000,57.0000,48.6000,,3.2000,2006.0000,Scooter,Air,,,
49.9000,,,,78.0000,7.5000,870.0000,1340.0000,0.1218,,,40.0000,39.7000,,3.7000,,Enduro / offroad,Liquid,Chain,Carburettor,
,,,,259.9000,15.8900,691.0000,1641.0000,,,,87.5000,91.4000,8.0000,3.9000,,,Liquid,Shaft,Carburettor,
636.0000,,,,,17.0300,,,,,,68.0000,43.8000,12.9000,3.9000,2005.0000,Sport,Liquid,Chain,Injection,
,,47.6000,,205.0000,16.0000,795.0000,1575.0000,0.2132,,4850.0000,66.0000,73.0000,11.0000,3.2000,,,Liquid,,,
,,,,37.6000,1.8000,585.0000,910.0000,,,,39.5000,40.0000,,3.5000,,,Liquid,Chain,Carburettor,
49.0000,,,,47.2000,3.0200,549.0000,914.0000,,,,39.0000,41.4000,10.0000,3.8000,2005.0000,Enduro / offroad,Air,Chain,,Honda
249.0000,,,,137.0000,9.4600,686.0000,1491.0000,,,,49.0000,66.0000,10.0000,3.6000,,Custom / cruiser,Air,Chain,Carburettor,Yamaha
84.9000,,,,68.0000,5.0000,900.0000,1278.0000,,,,47.0000,49.0000,,3.8000,2005.0000,"Minibike, cross",Liquid,Chain,Carburettor,
,,2.5000,,76.0000,5.5000,770.0000,1210.0000,0.0283,,4500.0000,40.0000,39.2000,10.2000,2.9000,,,Air,Chain,,Yamaha
1312.0000,,,,290.8000,18.1600,686.0000,1637.0000,,,,89.5000,104.3000,9.2000,3.9000,,Custom / cruiser,Liquid,Shaft,Carburettor,
1638.8000,,,,281.2000,17.0300,673.0000,1684.0000,,,,101.0000,102.0000,9.8000,3.9000,,Custom / cruiser,Air,Belt,Injection,Victory
151.0000,,9.6000,,97.0000,8.0000,,1260.0000,0.1133,,6000.0000,57.0000,58.0000,,3.6000,,Scooter,Air,Belt,,Vespa
,,109.0000,,332.0000,18.9000,693.0000,1592.0000,,,3400.0000,95.3000,101.6000,8.8000,3.7000,,,Air,Belt,Injection,Harley-Davidson
244.0000,,,,,9.5000,800.0000,1415.0000,,,,72.0000,60.0000,11.0000,3.4000,2005.0000,Scooter,Liquid,Belt,Carburettor,
,,119.0000,,181.0000,15.5000,780.0000,1420.0000,0.8287,,8000.0000,104.0000,58.8000,12.5000,3.4000,,,Liquid,Chain,Injection,Ducati
1470.0000,,,,292.1000,15.8900,701.0000,,,,,102.0000,90.0000,8.6000,3.8000,,Custom / cruiser,Liquid,Shaft,Carburettor,
997.0000,,,,269.9000,28.3800,790.0000,1554.0000,,,,74.0000,58.0000,10.2000,3.9000,,Touring,Liquid,,Carburettor,
1670.0000,,,,308.0000,20.0600,709.0000,1689.0000,,,,97.0000,113.0000,8.3000,3.4000,2006.0000,Custom / cruiser,Air,Belt,Carburettor,
,,,,223.2000,20.0600,790.0000,1466.0000,,,,79.0000,59.4000,10.1000,3.8000,,,Liquid,Chain,Carburettor,
449.3000,,,,103.0000,9.0000,,1490.0000,,,,100.0000,57.2000,12.7000,3.4000,2005.0000,Cross / motocross,Liquid,Chain,Carburettor,
,,106.0000,,204.0000,18.0000,815.0000,1460.0000,0.7250,,10800.0000,77.0000,53.6000,11.5000,3.8000,,,Liquid,Chain,Injection,
,,,,214.1000,21.9500,805.0000,1458.0000,,,,72.0000,48.0000,11.6000,3.9000,,,Liquid,Chain,Injection,
249.8000,,,,103.0000,9.5000,,1480.0000,0.4854,,,67.5000,69.8000,,3.9000,,Enduro / offroad,Liquid,Chain,Carburettor,Factory Bike
49.9000,,,,102.0000,8.6000,,1280.0000,,,,39.0000,41.8000,,3.2000,,Scooter,Air,,,
249.0000,,,,93.5000,7.0000,994.0000,1473.0000,,,,77.0000,53.6000,12.5000,3.8000,,Cross / motocross,Liquid,Chain,Carburettor,Yamaha
625.0000,,60.0000,,152.0000,11.2000,900.0000,1460.0000,0.3529,,5000.0000,101.0000,78.0000,11.7000,3.5000,,Super motard,Liquid,Chain,Carburettor,
49.0000,2.7000,3.7000,,92.0000,7.0000,828.0000,1256.0000,0.0291,6500.0000,4500.0000,40.0000,39.2000,7.4000,3.1000,2006.0000,Scooter,Liquid,Chain,,
346.0000,18.0000,27.1000,120.0000,170.0000,14.5000,740.0000,1370.0000,0.1059,5500.0000,3500.0000,70.0000,90.0000,8.5000,3.7000,2005.0000,Custom / cruiser,Air,Chain,Carburettor,Enfield
